"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"
"2846"	"ENSG00000270882"	"1"	149832070	149832477	408	"*"	"KOS_2h_peak_1043"	395	"."	10.13614	43.72581	39.52107	206	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-180	"H4C14"	"1"	149832625	149832847	223	"*"	"KOS_4h_peak_97"	78	"."	5.99755	12.77962	7.83361	87	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"
"2847"	"ENSG00000270882"	"1"	149832070	149832477	408	"*"	"KOS_2h_peak_1043"	395	"."	10.13614	43.72581	39.52107	206	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-180	"H4C14"	"1"	149832122	149832193	72	"*"	"KOS_4h_peak_95"	26	"."	4.52481	7.00288	2.65053	69	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-464	"H4C14"
"2848"	"ENSG00000270882"	"1"	149832070	149832477	408	"*"	"KOS_2h_peak_1043"	395	"."	10.13614	43.72581	39.52107	206	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-180	"H4C14"	"1"	149832249	149832340	92	"*"	"KOS_4h_peak_96"	45	"."	4.90709	9.22813	4.59797	27	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-317	"H4C14"
"2849"	"ENSG00000271443"	"2"	38528143	38528401	259	"*"	"KOS_2h_peak_8908"	156	"."	9.09099	19.31945	15.61244	64	"Distal Intergenic"	2	38535258	38535695	438	2	"ENST00000603297"	7294	""	"2"	38528270	38528321	52	"*"	"KOS_4h_peak_822"	27	"."	5.2071	7.08212	2.71632	25	"Distal Intergenic"	2	38535258	38535695	438	2	"ENST00000603297"	7374	""
"2850"	"ENSG00000272086"	"5"	32173753	32174147	395	"*"	"KOS_2h_peak_12469"	286	"."	11.24112	32.6763	28.63136	181	"Promoter (<=1kb)"	5	32173960	32175273	1314	1	"ENST00000606994"	0	"GOLPH3-DT"	"5"	32173893	32173959	67	"*"	"KOS_4h_peak_1148"	75	"."	7.47795	12.48696	7.55991	37	"Promoter (<=1kb)"	5	32173960	32175273	1314	1	"ENST00000606994"	-1	"GOLPH3-DT"
"2851"	"ENSG00000272325"	"6"	34392378	34392875	498	"*"	"KOS_2h_peak_13600"	203	"."	9.10606	24.21786	20.35868	236	"Promoter (<=1kb)"	6	34279679	34392669	112991	2	"ENST00000607016"	0	"NUDT3"	"6"	34392422	34392545	124	"*"	"KOS_4h_peak_1243"	44	"."	5.98236	9.05179	4.43532	104	"Promoter (<=1kb)"	6	34279679	34392669	112991	2	"ENST00000607016"	124	"NUDT3"
"2852"	"ENSG00000272391"	"7"	75443153	75443374	222	"*"	"KOS_2h_peak_14555"	111	"."	7.79769	14.68727	11.16646	126	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	-434	"POM121C"	"7"	75442899	75442983	85	"*"	"KOS_4h_peak_1323"	38	"."	4.63447	8.39522	3.87229	47	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	-180	"POM121C"
"2853"	"ENSG00000272391"	"7"	75442250	75443030	781	"*"	"KOS_2h_peak_14554"	286	"."	10.08237	32.66994	28.62546	664	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	0	"POM121C"	"7"	75442899	75442983	85	"*"	"KOS_4h_peak_1323"	38	"."	4.63447	8.39522	3.87229	47	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	-180	"POM121C"
"2854"	"ENSG00000272783"	"4"	1513983	1515514	1532	"*"	"KOS_2h_peak_11782"	524	"."	21.36769	57.03277	52.48825	362	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-34770	""	"4"	1514885	1514942	58	"*"	"KOS_4h_peak_1095"	64	"."	7.40439	11.24505	6.41633	21	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-35342	""
"2855"	"ENSG00000272783"	"4"	1513983	1515514	1532	"*"	"KOS_2h_peak_11782"	524	"."	21.36769	57.03277	52.48825	362	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-34770	""	"4"	1514119	1514781	663	"*"	"KOS_4h_peak_1094"	146	"."	11.41649	20.03215	14.6335	204	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-35503	""
"2856"	"ENSG00000272783"	"4"	1513983	1515514	1532	"*"	"KOS_2h_peak_11782"	524	"."	21.36769	57.03277	52.48825	362	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-34770	""	"4"	1515058	1515155	98	"*"	"KOS_4h_peak_1096"	16	"."	4.28434	5.83183	1.69221	67	"Distal Intergenic"	4	1550284	1550572	289	1	"ENST00000608161"	-35129	""
"2857"	"ENSG00000273015"	"12"	45727384	45727797	414	"*"	"KOS_2h_peak_3386"	201	"."	6.41792	24.01336	20.16164	214	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	63	"LINC00938"	"12"	45726950	45727019	70	"*"	"KOS_4h_peak_295"	24	"."	4.71278	6.75286	2.42901	37	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	841	"LINC00938"
"2858"	"ENSG00000273015"	"12"	45726726	45727305	580	"*"	"KOS_2h_peak_3385"	354	"."	12.35744	39.56302	35.41032	239	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	555	"LINC00938"	"12"	45726950	45727019	70	"*"	"KOS_4h_peak_295"	24	"."	4.71278	6.75286	2.42901	37	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	841	"LINC00938"
"2859"	"ENSG00000273091"	"21"	31783892	31785484	1593	"*"	"KOS_2h_peak_10361"	639	"."	15.63538	69.12065	63.93446	1246	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48160	""	"21"	31785093	31785394	302	"*"	"KOS_4h_peak_969"	255	"."	11.99551	31.56965	25.50837	114	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	49361	""
"2860"	"ENSG00000273091"	"21"	31783892	31785484	1593	"*"	"KOS_2h_peak_10361"	639	"."	15.63538	69.12065	63.93446	1246	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48160	""	"21"	31784784	31784913	130	"*"	"KOS_4h_peak_968"	91	"."	8.50777	14.18807	9.13614	13	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	49052	""
"2861"	"ENSG00000273091"	"21"	31783892	31785484	1593	"*"	"KOS_2h_peak_10361"	639	"."	15.63538	69.12065	63.93446	1246	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48160	""	"21"	31784195	31784440	246	"*"	"KOS_4h_peak_966"	238	"."	14.99664	29.86525	23.89362	196	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48463	""
"2862"	"ENSG00000273091"	"21"	31783892	31785484	1593	"*"	"KOS_2h_peak_10361"	639	"."	15.63538	69.12065	63.93446	1246	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48160	""	"21"	31784577	31784650	74	"*"	"KOS_4h_peak_967"	146	"."	9.85398	20.08791	14.6743	37	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48845	""
"2863"	"ENSG00000273091"	"21"	31783892	31785484	1593	"*"	"KOS_2h_peak_10361"	639	"."	15.63538	69.12065	63.93446	1246	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48160	""	"21"	31783954	31784074	121	"*"	"KOS_4h_peak_965"	63	"."	5.99776	11.20445	6.37681	89	"Distal Intergenic"	21	31735732	31736407	676	1	"ENST00000610276"	48222	""
"2864"	"ENSG00000273100"	"6"	170183527	170183973	447	"*"	"KOS_2h_peak_14152"	239	"."	13.1734	27.90877	23.95991	378	"Intron (ENST00000701993/ENSG00000230960, intron 2 of 2)"	6	170178681	170179660	980	1	"ENST00000610240"	4846	""	"6"	170183706	170183899	194	"*"	"KOS_4h_peak_1284"	156	"."	11.83983	21.12781	15.65974	138	"Intron (ENST00000701993/ENSG00000230960, intron 2 of 2)"	6	170178681	170179660	980	1	"ENST00000610240"	5025	""
"2865"	"ENSG00000273542"	"6"	27830855	27831691	837	"*"	"KOS_2h_peak_13437"	1179	"."	28.22782	124.58895	117.93974	582	"Promoter (<=1kb)"	6	27831174	27831560	387	2	"ENST00000611927"	0	"H4C12"	"6"	27831249	27831528	280	"*"	"KOS_4h_peak_1226"	84	"."	5.76674	13.50177	8.49688	176	"Promoter (<=1kb)"	6	27831174	27831560	387	2	"ENST00000611927"	32	"H4C12"
"2866"	"ENSG00000273582"	"16"	29226857	29227105	249	"*"	"KOS_2h_peak_5726"	357	"."	13.56893	39.94246	35.78317	138	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-509	""	"16"	29226989	29227049	61	"*"	"KOS_4h_peak_482"	122	"."	9.99612	17.46454	12.21472	21	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-641	""
"2867"	"ENSG00000273582"	"16"	29227337	29227471	135	"*"	"KOS_2h_peak_5727"	52	"."	5.21993	8.45801	5.29754	49	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-989	""	"16"	29226989	29227049	61	"*"	"KOS_4h_peak_482"	122	"."	9.99612	17.46454	12.21472	21	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-641	""
"2868"	"ENSG00000273768"	"1"	146376463	146376612	150	"*"	"KOS_2h_peak_988"	83	"."	5.47597	11.74818	8.37727	47	"Promoter (<=1kb)"	1	146376807	146376970	164	1	"ENST00000615842"	-195	"RNVU1-29"	"1"	146369704	146369760	57	"*"	"KOS_4h_peak_90"	39	"."	4.38272	8.5158	3.97323	8	"Intron (ENST00000643391/ENSG00000290578, intron 2 of 4)"	1	146376807	146376970	164	1	"ENST00000615842"	-7047	"RNVU1-29"
"2869"	"ENSG00000273768"	"1"	146376784	146377186	403	"*"	"KOS_2h_peak_989"	67	"."	4.81204	10.03374	6.76588	213	"Promoter (<=1kb)"	1	146376807	146376970	164	1	"ENST00000615842"	0	"RNVU1-29"	"1"	146369704	146369760	57	"*"	"KOS_4h_peak_90"	39	"."	4.38272	8.5158	3.97323	8	"Intron (ENST00000643391/ENSG00000290578, intron 2 of 4)"	1	146376807	146376970	164	1	"ENST00000615842"	-7047	"RNVU1-29"
"2870"	"ENSG00000273768"	"1"	146369977	146370142	166	"*"	"KOS_2h_peak_987"	40	"."	4.78321	7.13903	4.0802	31	"Intron (ENST00000643391/ENSG00000290578, intron 2 of 4)"	1	146376807	146376970	164	1	"ENST00000615842"	-6665	"RNVU1-29"	"1"	146369704	146369760	57	"*"	"KOS_4h_peak_90"	39	"."	4.38272	8.5158	3.97323	8	"Intron (ENST00000643391/ENSG00000290578, intron 2 of 4)"	1	146376807	146376970	164	1	"ENST00000615842"	-7047	"RNVU1-29"
"2871"	"ENSG00000273768"	"1"	146369666	146369851	186	"*"	"KOS_2h_peak_986"	437	"."	13.06125	48.01162	43.74784	93	"Intron (ENST00000643391/ENSG00000290578, intron 2 of 4)"	1	146376807	146376970	164	1	"ENST00000615842"	-6956	"RNVU1-29"	"1"	146369704	146369760	57	"*"	"KOS_4h_peak_90"	39	"."	4.38272	8.5158	3.97323	8	"Intron (ENST00000643391/ENSG00000290578, intron 2 of 4)"	1	146376807	146376970	164	1	"ENST00000615842"	-7047	"RNVU1-29"
"2872"	"ENSG00000274210"	"1"	148528742	148528937	196	"*"	"KOS_2h_peak_1016"	566	"."	14.41703	61.44934	56.60427	106	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6141	"RNVU1-27"	"1"	148528809	148528887	79	"*"	"KOS_4h_peak_93"	32	"."	4.15205	7.75571	3.28477	66	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6208	"RNVU1-27"
"2873"	"ENSG00000274210"	"1"	148529180	148529336	157	"*"	"KOS_2h_peak_1017"	195	"."	8.6765	23.34541	19.50857	77	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6579	"RNVU1-27"	"1"	148528809	148528887	79	"*"	"KOS_4h_peak_93"	32	"."	4.15205	7.75571	3.28477	66	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6208	"RNVU1-27"
"2874"	"ENSG00000274210"	"1"	148522596	148522931	336	"*"	"KOS_2h_peak_1015"	39	"."	3.47332	7.02622	3.976	286	"Promoter (<=1kb)"	1	148522601	148522765	165	1	"ENST00000622285"	0	"RNVU1-27"	"1"	148528809	148528887	79	"*"	"KOS_4h_peak_93"	32	"."	4.15205	7.75571	3.28477	66	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6208	"RNVU1-27"
"2875"	"ENSG00000274210"	"1"	148529407	148529587	181	"*"	"KOS_2h_peak_1018"	14	"."	2.64634	4.11579	1.40409	20	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6806	"RNVU1-27"	"1"	148528809	148528887	79	"*"	"KOS_4h_peak_93"	32	"."	4.15205	7.75571	3.28477	66	"Distal Intergenic"	1	148522601	148522765	165	1	"ENST00000622285"	6208	"RNVU1-27"
"2876"	"ENSG00000274471"	"15"	23304006	23304140	135	"*"	"KOS_2h_peak_4864"	143	"."	6.87434	18.02907	14.37268	27	"Distal Intergenic"	15	23309607	23313276	3670	1	"ENST00000619355"	-5467	""	"15"	23303678	23303734	57	"*"	"KOS_4h_peak_415"	61	"."	5.45232	10.96204	6.16036	11	"Distal Intergenic"	15	23309607	23313276	3670	1	"ENST00000619355"	-5873	""
"2877"	"ENSG00000274471"	"15"	23303430	23303863	434	"*"	"KOS_2h_peak_4863"	448	"."	12.35833	49.08843	44.80819	318	"Distal Intergenic"	15	23309607	23313276	3670	1	"ENST00000619355"	-5744	""	"15"	23303678	23303734	57	"*"	"KOS_4h_peak_415"	61	"."	5.45232	10.96204	6.16036	11	"Distal Intergenic"	15	23309607	23313276	3670	1	"ENST00000619355"	-5873	""
"2878"	"ENSG00000274585"	"17"	43234084	43234268	185	"*"	"KOS_2h_peak_6779"	279	"."	4.43724	32.02757	27.99721	95	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-107	"RNU2-1"	"17"	43234437	43234522	86	"*"	"KOS_4h_peak_592"	84	"."	3.64677	13.42356	8.42689	49	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-460	"RNU2-1"
"2879"	"ENSG00000274585"	"17"	43234374	43234512	139	"*"	"KOS_2h_peak_6780"	335	"."	6.0743	37.66766	33.54016	83	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-397	"RNU2-1"	"17"	43234437	43234522	86	"*"	"KOS_4h_peak_592"	84	"."	3.64677	13.42356	8.42689	49	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-460	"RNU2-1"
"2880"	"ENSG00000274848"	"16"	30814322	30814840	519	"*"	"KOS_2h_peak_5785"	180	"."	6.92747	21.84516	18.05655	97	"Promoter (1-2kb)"	16	30816030	30816302	273	1	"ENST00000612622"	-1190	"Metazoa_SRP"	"16"	30814394	30814497	104	"*"	"KOS_4h_peak_491"	49	"."	6.30968	9.5794	4.92069	20	"Promoter (1-2kb)"	16	30816030	30816302	273	1	"ENST00000612622"	-1533	"Metazoa_SRP"
"2881"	"ENSG00000274917"	"GL000220.1"	122654	122914	261	"*"	"KOS_2h_peak_16355"	104	"."	2.51151	13.88924	10.40858	48	"Distal Intergenic"	34	112025	112177	153	1	"ENST00000611446"	10629	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2882"	"ENSG00000274917"	"GL000220.1"	119080	119274	195	"*"	"KOS_2h_peak_16351"	44	"."	1.90473	7.48826	4.40213	23	"Distal Intergenic"	34	112025	112177	153	1	"ENST00000611446"	7055	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2883"	"ENSG00000274917"	"GL000220.1"	119781	119951	171	"*"	"KOS_2h_peak_16352"	60	"."	2.10034	9.25734	6.04145	123	"Distal Intergenic"	34	112025	112177	153	1	"ENST00000611446"	7756	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2884"	"ENSG00000274917"	"GL000220.1"	112445	112781	337	"*"	"KOS_2h_peak_16350"	127	"."	2.24682	16.35892	12.76261	225	"Promoter (<=1kb)"	34	112025	112177	153	1	"ENST00000611446"	420	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2885"	"ENSG00000274917"	"GL000220.1"	110039	110356	318	"*"	"KOS_2h_peak_16348"	68	"."	1.93303	10.11674	6.84455	163	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1669	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2886"	"ENSG00000274917"	"GL000220.1"	110483	111010	528	"*"	"KOS_2h_peak_16349"	315	"."	2.57851	35.67575	31.58053	363	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1015	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2887"	"ENSG00000274917"	"GL000220.1"	121570	121719	150	"*"	"KOS_2h_peak_16353"	18	"."	1.45612	4.65708	1.84777	80	"Distal Intergenic"	34	112025	112177	153	1	"ENST00000611446"	9545	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2888"	"ENSG00000274917"	"GL000220.1"	121911	122127	217	"*"	"KOS_2h_peak_16354"	119	"."	2.48988	15.47951	11.92172	169	"Distal Intergenic"	34	112025	112177	153	1	"ENST00000611446"	9886	"RNA5-8SN5"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"
"2889"	"ENSG00000275131"	"1"	120557777	120557969	193	"*"	"KOS_2h_peak_916"	29	"."	3.86725	5.88919	2.94306	153	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	174	"PDE4DIPP2"	"1"	120558962	120559082	121	"*"	"KOS_4h_peak_82"	45	"."	6.08763	9.22084	4.59327	37	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-819	"PDE4DIPP2"
"2890"	"ENSG00000275131"	"1"	120558466	120558688	223	"*"	"KOS_2h_peak_917"	14	"."	2.37303	4.13924	1.41873	0	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-323	"PDE4DIPP2"	"1"	120558962	120559082	121	"*"	"KOS_4h_peak_82"	45	"."	6.08763	9.22084	4.59327	37	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-819	"PDE4DIPP2"
"2891"	"ENSG00000275131"	"1"	120558872	120559103	232	"*"	"KOS_2h_peak_918"	128	"."	4.8258	16.48638	12.88634	98	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-729	"PDE4DIPP2"	"1"	120558962	120559082	121	"*"	"KOS_4h_peak_82"	45	"."	6.08763	9.22084	4.59327	37	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-819	"PDE4DIPP2"
"2892"	"ENSG00000275198"	"14"	90383963	90384132	170	"*"	"KOS_2h_peak_4689"	53	"."	4.5547	8.55375	5.38633	82	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	598	"LINC02960"	"14"	90383235	90383308	74	"*"	"KOS_4h_peak_395"	54	"."	6.48089	10.16573	5.43914	39	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	-57	"LINC02960"
"2893"	"ENSG00000275198"	"14"	90383963	90384132	170	"*"	"KOS_2h_peak_4689"	53	"."	4.5547	8.55375	5.38633	82	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	598	"LINC02960"	"14"	90383435	90383536	102	"*"	"KOS_4h_peak_396"	37	"."	5.68028	8.28611	3.77128	73	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	70	"LINC02960"
"2894"	"ENSG00000275198"	"14"	90382807	90383800	994	"*"	"KOS_2h_peak_4688"	564	"."	17.42374	61.29733	56.46392	412	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	0	"LINC02960"	"14"	90383235	90383308	74	"*"	"KOS_4h_peak_395"	54	"."	6.48089	10.16573	5.43914	39	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	-57	"LINC02960"
"2895"	"ENSG00000275198"	"14"	90382807	90383800	994	"*"	"KOS_2h_peak_4688"	564	"."	17.42374	61.29733	56.46392	412	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	0	"LINC02960"	"14"	90383435	90383536	102	"*"	"KOS_4h_peak_396"	37	"."	5.68028	8.28611	3.77128	73	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	70	"LINC02960"
"2896"	"ENSG00000275538"	"1"	120844176	120844674	499	"*"	"KOS_2h_peak_921"	155	"."	6.11967	19.2593	15.55322	140	"Distal Intergenic"	1	120850819	120850985	167	2	"ENST00000613023"	6311	"RNVU1-19"	"1"	120844847	120844911	65	"*"	"KOS_4h_peak_83"	101	"."	7.33059	15.25245	10.12394	35	"Distal Intergenic"	1	120850819	120850985	167	2	"ENST00000613023"	6074	"RNVU1-19"
"2897"	"ENSG00000275538"	"1"	120844785	120844974	190	"*"	"KOS_2h_peak_922"	180	"."	6.92747	21.84516	18.05655	97	"Distal Intergenic"	1	120850819	120850985	167	2	"ENST00000613023"	6011	"RNVU1-19"	"1"	120844847	120844911	65	"*"	"KOS_4h_peak_83"	101	"."	7.33059	15.25245	10.12394	35	"Distal Intergenic"	1	120850819	120850985	167	2	"ENST00000613023"	6074	"RNVU1-19"
"2898"	"ENSG00000275538"	"1"	120850721	120850873	153	"*"	"KOS_2h_peak_923"	74	"."	5.54394	10.76651	7.4529	68	"Promoter (<=1kb)"	1	120850819	120850985	167	2	"ENST00000613023"	112	"RNVU1-19"	"1"	120844847	120844911	65	"*"	"KOS_4h_peak_83"	101	"."	7.33059	15.25245	10.12394	35	"Distal Intergenic"	1	120850819	120850985	167	2	"ENST00000613023"	6074	"RNVU1-19"
"2899"	"ENSG00000275630"	"14"	70821790	70822360	571	"*"	"KOS_2h_peak_4600"	516	"."	17.26954	56.16523	51.66993	313	"Promoter (<=1kb)"	14	70822004	70823984	1981	1	"ENST00000622856"	0	""	"14"	70822047	70822184	138	"*"	"KOS_4h_peak_389"	38	"."	4.99813	8.40895	3.87883	73	"Promoter (<=1kb)"	14	70822004	70823984	1981	1	"ENST00000622856"	43	""
"2900"	"ENSG00000275719"	"19"	46787417	46787975	559	"*"	"KOS_2h_peak_8479"	344	"."	11.89284	38.57198	34.43185	168	"Promoter (<=1kb)"	19	46787815	46789039	1225	1	"ENST00000612522"	0	""	"19"	46787603	46787677	75	"*"	"KOS_4h_peak_783"	17	"."	3.9985	5.86251	1.70983	25	"Promoter (<=1kb)"	19	46787815	46789039	1225	1	"ENST00000612522"	-138	""
"2901"	"ENSG00000276076"	"21"	6498589	6498754	166	"*"	"KOS_2h_peak_10278"	38	"."	4.31739	6.93407	3.89362	114	"Promoter (<=1kb)"	21	6499203	6564489	65287	1	"ENST00000619537"	-449	""	"21"	6499103	6499203	101	"*"	"KOS_4h_peak_953"	40	"."	5.99865	8.58091	4.0249	78	"Promoter (<=1kb)"	21	6499203	6564489	65287	1	"ENST00000619537"	0	""
"2902"	"ENSG00000276293"	"17"	38799206	38800080	875	"*"	"KOS_2h_peak_6687"	420	"."	14.58932	46.26106	42.02435	202	"Promoter (<=1kb)"	17	38765691	38799556	33866	2	"ENST00000619039"	0	"PIP4K2B"	"17"	38799374	38799460	87	"*"	"KOS_4h_peak_582"	46	"."	5.69843	9.24136	4.60994	38	"Promoter (<=1kb)"	17	38776604	38799522	22919	2	"ENST00000617781"	62	"PIP4K2B"
"2903"	"ENSG00000276312"	"KI270733.1"	169929	170073	145	"*"	"KOS_2h_peak_16407"	51	"."	1.84164	8.26177	5.11676	93	"Promoter (2-3kb)"	45	167218	167307	90	1	"ENST00000615130"	2711	""	"KI270733.1"	166643	166699	57	"*"	"KOS_4h_peak_1482"	80	"."	2.66523	12.99974	8.0283	39	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-519	""
"2904"	"ENSG00000276312"	"KI270733.1"	166578	166747	170	"*"	"KOS_2h_peak_16403"	354	"."	3.29009	39.55451	35.40313	54	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-471	""	"KI270733.1"	166643	166699	57	"*"	"KOS_4h_peak_1482"	80	"."	2.66523	12.99974	8.0283	39	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-519	""
"2905"	"ENSG00000276312"	"KI270733.1"	168830	169054	225	"*"	"KOS_2h_peak_16406"	72	"."	1.71512	10.5095	7.21355	95	"Promoter (1-2kb)"	45	167218	167307	90	1	"ENST00000615130"	1612	""	"KI270733.1"	166643	166699	57	"*"	"KOS_4h_peak_1482"	80	"."	2.66523	12.99974	8.0283	39	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-519	""
