"geneId"	"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"transcriptId"	"distanceToTSS"	"external_gene_name"
"1360"	"ENSG00000275198"	"14"	90383235	90383308	74	"*"	"KOS_4h_peak_395"	54	"."	6.48089	10.16573	5.43914	39	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	-57	"LINC02960"
"1361"	"ENSG00000275198"	"14"	90383435	90383536	102	"*"	"KOS_4h_peak_396"	37	"."	5.68028	8.28611	3.77128	73	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	70	"LINC02960"
"1362"	"ENSG00000275538"	"1"	120844847	120844911	65	"*"	"KOS_4h_peak_83"	101	"."	7.33059	15.25245	10.12394	35	"Distal Intergenic"	1	120850819	120850985	167	2	"ENST00000613023"	6074	"RNVU1-19"
"1363"	"ENSG00000275630"	"14"	70822047	70822184	138	"*"	"KOS_4h_peak_389"	38	"."	4.99813	8.40895	3.87883	73	"Promoter (<=1kb)"	14	70822004	70823984	1981	1	"ENST00000622856"	43	""
"1364"	"ENSG00000275719"	"19"	46787603	46787677	75	"*"	"KOS_4h_peak_783"	17	"."	3.9985	5.86251	1.70983	25	"Promoter (<=1kb)"	19	46787815	46789039	1225	1	"ENST00000612522"	-138	""
"1365"	"ENSG00000276076"	"21"	6499103	6499203	101	"*"	"KOS_4h_peak_953"	40	"."	5.99865	8.58091	4.0249	78	"Promoter (<=1kb)"	21	6499203	6564489	65287	1	"ENST00000619537"	0	""
"1366"	"ENSG00000276293"	"17"	38799374	38799460	87	"*"	"KOS_4h_peak_582"	46	"."	5.69843	9.24136	4.60994	38	"Promoter (<=1kb)"	17	38776604	38799522	22919	2	"ENST00000617781"	62	"PIP4K2B"
"1367"	"ENSG00000276312"	"KI270733.1"	166643	166699	57	"*"	"KOS_4h_peak_1482"	80	"."	2.66523	12.99974	8.0283	39	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-519	""
"1368"	"ENSG00000277075"	"6"	26217198	26217367	170	"*"	"KOS_4h_peak_1220"	50	"."	5.99808	9.72704	5.04225	34	"Promoter (<=1kb)"	6	26216921	26217437	517	1	"ENST00000303910"	277	"H2AC8"
"1369"	"ENSG00000277270"	"20"	61458362	61458535	174	"*"	"KOS_4h_peak_943"	53	"."	6.77194	10.09949	5.37736	23	"Intron (ENST00000614565/ENSG00000179242, intron 2 of 15)"	20	61432983	61437630	4648	2	"ENST00000662116"	-20732	""
"1370"	"ENSG00000277572"	"21"	14097973	14098049	77	"*"	"KOS_4h_peak_956"	166	"."	11.99731	22.17877	16.64819	30	"Intron (ENST00000690295/ENSG00000224905, intron 2 of 3)"	21	14075950	14076038	89	2	"ENST00000613590"	-21935	""
"1371"	"ENSG00000277791"	"17"	38753176	38753276	101	"*"	"KOS_4h_peak_581"	63	"."	7.09426	11.16454	6.34636	40	"Promoter (<=1kb)"	17	38752773	38764225	11453	1	"ENST00000620309"	403	"PSMB3"
"1372"	"ENSG00000277887"	"17"	64146259	64146340	82	"*"	"KOS_4h_peak_632"	38	"."	4.99813	8.40895	3.87883	26	"Promoter (<=1kb)"	17	64146339	64146471	133	1	"ENST00000408535"	0	"SNORA50C"
"1373"	"ENSG00000278048"	"17"	43251685	43251739	55	"*"	"KOS_4h_peak_593"	196	"."	5.3609	25.39409	19.68249	24	"Promoter (<=1kb)"	17	43251829	43252019	191	2	"ENST00000613119"	280	"U2"
"1374"	"ENSG00000278311"	"17"	36544650	36544735	86	"*"	"KOS_4h_peak_580"	16	"."	4.28434	5.83183	1.69221	13	"Promoter (<=1kb)"	17	36544912	36547747	2836	1	"ENST00000611219"	-177	"GGNBP2"
"1375"	"ENSG00000278447"	"17"	42823874	42823925	52	"*"	"KOS_4h_peak_591"	21	"."	4.47734	6.38079	2.12884	13	"Promoter (<=1kb)"	17	42823880	42823943	64	2	"ENST00000621616"	18	"MIR6781"
"1376"	"ENSG00000278591"	"17"	43299828	43299879	52	"*"	"KOS_4h_peak_594"	109	"."	5.14039	16.07908	10.91241	38	"Promoter (<=1kb)"	17	43300041	43300231	191	2	"ENST00000618602"	352	"U2"
"1377"	"ENSG00000278637"	"6"	26021753	26021835	83	"*"	"KOS_4h_peak_1219"	42	"."	5.88067	8.88893	4.28573	69	"Promoter (<=1kb)"	6	26021649	26022050	402	1	"ENST00000617569"	104	"H4C1"
"1378"	"ENSG00000278716"	"16"	85519580	85519718	139	"*"	"KOS_4h_peak_521"	43	"."	6.11866	8.9972	4.38652	95	"Intron (ENST00000637419/ENSG00000131149, intron 2 of 2)"	16	85489813	85490831	1019	1	"ENST00000620845"	29767	""
"1379"	"ENSG00000279206"	"16"	72787792	72787853	62	"*"	"KOS_4h_peak_516"	24	"."	4.71278	6.75286	2.42901	47	"Exon (ENST00000563328/ENSG00000259768, exon 5 of 5)"	16	72772673	72773272	600	1	"ENST00000624116"	15119	""
"1380"	"ENSG00000279388"	"12"	131477558	131477724	167	"*"	"KOS_4h_peak_335"	156	"."	7.6121	21.07942	15.61377	43	"Intron (ENST00000535133/ENSG00000256209, intron 1 of 3)"	12	131478844	131483034	4191	2	"ENST00000624926"	5310	""
"1381"	"ENSG00000279584"	"5"	131797555	131797665	111	"*"	"KOS_4h_peak_1171"	23	"."	4.81865	6.66731	2.38336	16	"Promoter (<=1kb)"	5	131797415	131797929	515	1	"ENST00000624894"	140	""
"1382"	"ENSG00000279602"	"17"	43361235	43361286	52	"*"	"KOS_4h_peak_595"	63	"."	6.86078	11.11938	6.30509	21	"Promoter (<=1kb)"	17	43360033	43361361	1329	2	"ENST00000624705"	75	""
"1383"	"ENSG00000279689"	"10"	73772851	73772936	86	"*"	"KOS_4h_peak_180"	91	"."	7.76507	14.18876	9.13623	42	"Promoter (<=1kb)"	10	73769264	73772862	3599	2	"ENST00000623453"	0	""
"1384"	"ENSG00000279841"	"16"	81632935	81633046	112	"*"	"KOS_4h_peak_518"	16	"."	4.28434	5.83183	1.69221	1	"Promoter (2-3kb)"	16	81630193	81632038	1846	1	"ENST00000624151"	2742	""
"1385"	"ENSG00000279996"	"7"	75639553	75639627	75	"*"	"KOS_4h_peak_1324"	59	"."	6.83549	10.74048	5.97265	25	"Intron (ENST00000336926/ENSG00000127946, intron 1 of 30)"	7	75625089	75626970	1882	2	"ENST00000623029"	-12583	""
"1386"	"ENSG00000280273"	"8"	11284893	11285019	127	"*"	"KOS_4h_peak_1379"	52	"."	6.13124	9.94216	5.23651	90	"Promoter (<=1kb)"	8	11283481	11285068	1588	2	"ENST00000638924"	49	NA
"1387"	"ENSG00000280594"	"21"	17611778	17611834	57	"*"	"KOS_4h_peak_958"	24	"."	4.71278	6.75286	2.42901	8	"Promoter (<=1kb)"	21	17611773	17614113	2341	1	"ENST00000630155"	5	"BTG3-AS1"
"1388"	"ENSG00000282860"	"3"	127563960	127564028	69	"*"	"KOS_4h_peak_1058"	50	"."	5.99808	9.72704	5.04225	25	"Distal Intergenic"	3	127571232	127571838	607	2	"ENST00000634543"	7810	""
"1389"	"ENSG00000282860"	"3"	127563679	127563854	176	"*"	"KOS_4h_peak_1057"	305	"."	18.00669	36.87706	30.54753	139	"Distal Intergenic"	3	127571232	127571838	607	2	"ENST00000634543"	7984	""
"1390"	"ENSG00000283160"	"17"	8186125	8186227	103	"*"	"KOS_4h_peak_565"	15	"."	4.1286	5.58863	1.50509	9	"Promoter (<=1kb)"	17	8186945	8187004	60	1	"ENST00000635897"	-718	"MIR4521"
"1391"	"ENSG00000283199"	"13"	113965815	113965896	82	"*"	"KOS_4h_peak_363"	138	"."	10.79758	19.2458	13.88336	39	"Intron (ENST00000636427/ENSG00000283199, intron 5 of 6)"	13	113956549	113970409	13861	2	"ENST00000637024"	4513	"C13orf46"
"1392"	"ENSG00000283279"	"14"	101038194	101038252	59	"*"	"KOS_4h_peak_410"	86	"."	6.27017	13.71746	8.69588	14	"Promoter (1-2kb)"	14	101039690	101039755	66	1	"ENST00000607441"	-1438	"MIR376C"
"1393"	"ENSG00000283317"	"1"	161454474	161454686	213	"*"	"KOS_4h_peak_116"	203	"."	4.20829	26.12634	20.38341	80	"Intron (ENST00000637155/ENSG00000283360, intron 1 of 4)"	1	161433444	161440996	7553	2	"ENST00000636824"	-13478	""
"1394"	"ENSG00000283317"	"1"	161446968	161447152	185	"*"	"KOS_4h_peak_113"	240	"."	7.425	29.98527	24.01074	150	"Intron (ENST00000637155/ENSG00000283360, intron 1 of 4)"	1	161433444	161440996	7553	2	"ENST00000636824"	-5972	""
"1395"	"ENSG00000283317"	"1"	161450578	161450889	312	"*"	"KOS_4h_peak_115"	71	"."	3.19833	12.00672	7.11606	264	"Intron (ENST00000637155/ENSG00000283360, intron 1 of 4)"	1	161433444	161440996	7553	2	"ENST00000636824"	-9582	""
"1396"	"ENSG00000283317"	"1"	161447742	161447824	83	"*"	"KOS_4h_peak_114"	24	"."	3.28922	6.78972	2.464	33	"Intron (ENST00000637155/ENSG00000283360, intron 1 of 4)"	1	161433444	161440996	7553	2	"ENST00000636824"	-6746	""
"1397"	"ENSG00000283635"	"2"	238289050	238289120	71	"*"	"KOS_4h_peak_913"	38	"."	4.99813	8.40895	3.87883	42	"Promoter (<=1kb)"	2	238289127	238300185	11059	1	"ENST00000637634"	-7	""
"1398"	"ENSG00000283805"	"17"	76736333	76736458	126	"*"	"KOS_4h_peak_651"	63	"."	5.99776	11.20445	6.37681	45	"Promoter (<=1kb)"	17	76736450	76736548	99	2	"ENST00000384825"	90	"MIR636"
"1399"	"ENSG00000284286"	"X"	154020028	154020108	81	"*"	"KOS_4h_peak_1497"	51	"."	6.59852	9.80045	5.10335	41	"Promoter (<=1kb)"	23	154019920	154019989	70	2	"ENST00000390190"	-39	"MIR718"
"1400"	"ENSG00000284378"	"2"	231713856	231713991	136	"*"	"KOS_4h_peak_906"	44	"."	5.78112	9.04233	4.42881	16	"Promoter (<=1kb)"	2	231713314	231713398	85	1	"ENST00000612829"	542	"MIR1244-1"
"1401"	"ENSG00000284607"	"6"	26571827	26571913	87	"*"	"KOS_4h_peak_1223"	77	"."	7.60953	12.7015	7.75994	45	"Promoter (2-3kb)"	6	26569324	26574698	5375	1	"ENST00000641660"	2503	""
"1402"	"ENSG00000284747"	"1"	7990276	7990423	148	"*"	"KOS_4h_peak_16"	163	"."	11.80831	21.84913	16.34587	68	"Promoter (<=1kb)"	1	7991134	8005312	14179	1	"ENST00000641354"	-711	""
"1403"	"ENSG00000284747"	"1"	7990158	7990211	54	"*"	"KOS_4h_peak_15"	74	"."	7.83588	12.4138	7.49018	5	"Promoter (<=1kb)"	1	7991134	8005312	14179	1	"ENST00000641354"	-923	""
"1404"	"ENSG00000285410"	"15"	50354623	50354702	80	"*"	"KOS_4h_peak_428"	74	"."	6.91952	12.36939	7.4494	35	"Promoter (<=1kb)"	15	50348936	50354861	5926	2	"ENST00000615671"	159	"GABPB1-IT1"
"1405"	"ENSG00000285565"	"6"	31828317	31828585	269	"*"	"KOS_4h_peak_1237"	100	"."	8.62414	15.16451	10.05596	87	"Promoter (<=1kb)"	6	31828834	31839719	10886	1	"ENST00000649802"	-249	NA
"1406"	"ENSG00000285639"	"6"	14211280	14211391	112	"*"	"KOS_4h_peak_1213"	50	"."	5.99808	9.72704	5.04225	10	"Promoter (<=1kb)"	6	14152196	14211186	58991	2	"ENST00000650535"	-94	""
"1407"	"ENSG00000285820"	"9"	116936210	116936268	59	"*"	"KOS_4h_peak_1436"	152	"."	11.39744	20.70119	15.26145	24	"Intron (ENST00000313400/ENSG00000148219, intron 10 of 22)"	9	116838144	116877264	39121	1	"ENST00000648160"	98066	""
"1408"	"ENSG00000286172"	"1"	147084842	147084919	78	"*"	"KOS_4h_peak_91"	16	"."	4.28434	5.83183	1.69221	26	"Promoter (<=1kb)"	1	147084616	147084756	141	2	"ENST00000651973"	-86	"RNVU1-8"
"1409"	"ENSG00000286295"	"10"	131591006	131591065	60	"*"	"KOS_4h_peak_205"	40	"."	5.99865	8.58091	4.0249	17	"Distal Intergenic"	10	131776386	131795277	18892	1	"ENST00000666576"	-185321	""
"1410"	"ENSG00000286586"	"12"	121687174	121687225	52	"*"	"KOS_4h_peak_325"	23	"."	4.91141	6.60056	2.32448	35	"Promoter (<=1kb)"	12	121687187	121689380	2194	1	"ENST00000661592"	0	""
"1411"	"ENSG00000286596"	"4"	30721749	30721815	67	"*"	"KOS_4h_peak_1114"	40	"."	5.68732	8.58022	4.0249	50	"Promoter (<=1kb)"	4	30718805	30721970	3166	2	"ENST00000660555"	155	""
"1412"	"ENSG00000286596"	"4"	30722013	30722119	107	"*"	"KOS_4h_peak_1115"	48	"."	6.06162	9.49187	4.83832	75	"Promoter (<=1kb)"	4	30718805	30721970	3166	2	"ENST00000660555"	-43	""
"1413"	"ENSG00000286596"	"4"	30721628	30721685	58	"*"	"KOS_4h_peak_1113"	41	"."	5.78238	8.73186	4.1417	40	"Promoter (<=1kb)"	4	30718805	30721970	3166	2	"ENST00000660555"	285	""
"1414"	"ENSG00000286644"	"5"	181218283	181218428	146	"*"	"KOS_4h_peak_1202"	59	"."	6.42651	10.78055	5.99391	17	"Promoter (<=1kb)"	5	181207480	181217864	10385	2	"ENST00000668115"	-419	""
"1415"	"ENSG00000286801"	"22"	43475567	43475623	57	"*"	"KOS_4h_peak_1012"	59	"."	6.42651	10.78055	5.99391	21	"Intron (ENST00000417669/ENSG00000186732, intron 4 of 6)"	22	43507824	43513727	5904	2	"ENST00000667077"	38104	""
"1416"	"ENSG00000286801"	"22"	43495913	43496004	92	"*"	"KOS_4h_peak_1014"	53	"."	6.79844	10.01582	5.30081	18	"Intron (ENST00000417669/ENSG00000186732, intron 4 of 6)"	22	43507824	43513727	5904	2	"ENST00000667077"	17723	""
"1417"	"ENSG00000286801"	"22"	43500319	43500370	52	"*"	"KOS_4h_peak_1018"	69	"."	6.85495	11.86177	6.98135	13	"Intron (ENST00000417669/ENSG00000186732, intron 5 of 6)"	22	43507824	43513727	5904	2	"ENST00000667077"	13357	""
"1418"	"ENSG00000286801"	"22"	43491339	43491391	53	"*"	"KOS_4h_peak_1013"	74	"."	7.79825	12.34886	7.43025	30	"Intron (ENST00000417669/ENSG00000186732, intron 4 of 6)"	22	43507824	43513727	5904	2	"ENST00000667077"	22336	""
"1419"	"ENSG00000286801"	"22"	43499945	43500011	67	"*"	"KOS_4h_peak_1017"	147	"."	11.32315	20.17788	14.76216	33	"Intron (ENST00000417669/ENSG00000186732, intron 5 of 6)"	22	43507824	43513727	5904	2	"ENST00000667077"	13716	""
"1420"	"ENSG00000286801"	"22"	43496124	43496255	132	"*"	"KOS_4h_peak_1015"	152	"."	11.39744	20.70119	15.26145	36	"Intron (ENST00000417669/ENSG00000186732, intron 4 of 6)"	22	43507824	43513727	5904	2	"ENST00000667077"	17472	""
"1421"	"ENSG00000286801"	"22"	43499077	43499146	70	"*"	"KOS_4h_peak_1016"	74	"."	7.79825	12.34886	7.43025	22	"Intron (ENST00000417669/ENSG00000186732, intron 5 of 6)"	22	43507824	43513727	5904	2	"ENST00000667077"	14581	""
"1422"	"ENSG00000286938"	"7"	100483463	100483538	76	"*"	"KOS_4h_peak_1334"	16	"."	4.28434	5.83183	1.69221	33	"Promoter (<=1kb)"	7	100482221	100483833	1613	2	"ENST00000663999"	295	""
"1423"	"ENSG00000286968"	"16"	34589114	34589178	65	"*"	"KOS_4h_peak_499"	45	"."	1.93442	9.19138	4.56963	18	"Distal Intergenic"	16	34446566	34448866	2301	1	"ENST00000669161"	142548	""
"1424"	"ENSG00000286968"	"16"	34588055	34588111	57	"*"	"KOS_4h_peak_497"	93	"."	2.39869	14.47095	9.39643	16	"Distal Intergenic"	16	34446566	34448866	2301	1	"ENST00000669161"	141489	""
"1425"	"ENSG00000286968"	"16"	34586814	34586878	65	"*"	"KOS_4h_peak_496"	17	"."	1.63546	5.87954	1.72426	34	"Distal Intergenic"	16	34446566	34448866	2301	1	"ENST00000669161"	140248	""
"1426"	"ENSG00000286968"	"16"	34588265	34588355	91	"*"	"KOS_4h_peak_498"	14	"."	1.81552	5.57478	1.49738	0	"Distal Intergenic"	16	34446566	34448866	2301	1	"ENST00000669161"	141699	""
"1427"	"ENSG00000286968"	"16"	34586537	34586589	53	"*"	"KOS_4h_peak_495"	25	"."	1.72786	6.93812	2.58804	45	"Distal Intergenic"	16	34446566	34448866	2301	1	"ENST00000669161"	139971	""
"1428"	"ENSG00000286968"	"16"	34590336	34590398	63	"*"	"KOS_4h_peak_500"	14	"."	1.62622	5.49992	1.43213	41	"Distal Intergenic"	16	34446566	34448866	2301	1	"ENST00000669161"	143770	""
"1429"	"ENSG00000286968"	"16"	34583090	34583165	76	"*"	"KOS_4h_peak_494"	30	"."	2.12438	7.48371	3.06992	24	"Distal Intergenic"	16	34446566	34448866	2301	1	"ENST00000669161"	136524	""
"1430"	"ENSG00000286979"	"2"	70611222	70611460	239	"*"	"KOS_4h_peak_837"	152	"."	11.39744	20.70119	15.26145	189	"Intron (ENST00000403045/ENSG00000075340, intron 20 of 20)"	2	70629657	70648761	19105	1	"ENST00000663725"	-18197	""
"1431"	"ENSG00000286994"	"3"	168094797	168094903	107	"*"	"KOS_4h_peak_1074"	24	"."	4.71278	6.75286	2.42901	37	"Promoter (<=1kb)"	3	168094049	168095087	1039	2	"ENST00000652838"	184	""
"1432"	"ENSG00000286999"	"20"	64096936	64097048	113	"*"	"KOS_4h_peak_952"	178	"."	5.8771	23.49034	17.89368	77	"Intron (ENST00000336866/ENSG00000125510, intron 3 of 4)"	20	64097208	64101162	3955	2	"ENST00000660961"	4114	""
"1433"	"ENSG00000286999"	"20"	64096765	64096828	64	"*"	"KOS_4h_peak_951"	45	"."	5.87169	9.18747	4.56574	16	"Intron (ENST00000336866/ENSG00000125510, intron 3 of 4)"	20	64097208	64101162	3955	2	"ENST00000660961"	4334	""
"1434"	"ENSG00000287043"	"10"	1219922	1220121	200	"*"	"KOS_4h_peak_147"	129	"."	10.46572	18.28464	12.98293	38	"Intron (ENST00000655745/ENSG00000229205, intron 2 of 2)"	10	1201406	1208389	6984	2	"ENST00000658498"	-11533	""
"1435"	"ENSG00000287263"	"5"	42993958	42994055	98	"*"	"KOS_4h_peak_1151"	35	"."	5.69425	8.0713	3.57269	49	"Promoter (<=1kb)"	5	42983636	42993340	9705	2	"ENST00000659142"	-618	NA
"1436"	"ENSG00000287342"	"7"	355718	355855	138	"*"	"KOS_4h_peak_1285"	59	"."	6.42651	10.78055	5.99391	22	"Distal Intergenic"	7	329776	333172	3397	2	"ENST00000670013"	-22546	""
"1437"	"ENSG00000287342"	"7"	356044	356100	57	"*"	"KOS_4h_peak_1286"	158	"."	10.28242	21.34395	15.85977	24	"Distal Intergenic"	7	329776	333172	3397	2	"ENST00000670013"	-22872	""
"1438"	"ENSG00000287431"	"17"	81345756	81345919	164	"*"	"KOS_4h_peak_669"	31	"."	4.66492	7.53009	3.10331	140	"Promoter (<=1kb)"	17	81339183	81345966	6784	2	"ENST00000665286"	47	"RENO1"
"1439"	"ENSG00000287457"	"17"	62792917	62793048	132	"*"	"KOS_4h_peak_628"	56	"."	6.59493	10.34993	5.60506	49	"Intron (ENST00000456609/ENSG00000173838, intron 2 of 10)"	17	62789109	62791765	2657	1	"ENST00000658616"	3808	""
"1440"	"ENSG00000287457"	"17"	62792448	62792732	285	"*"	"KOS_4h_peak_627"	31	"."	4.66492	7.53009	3.10331	85	"Intron (ENST00000456609/ENSG00000173838, intron 2 of 10)"	17	62789109	62791765	2657	1	"ENST00000658616"	3339	""
"1441"	"ENSG00000287457"	"17"	62793451	62793513	63	"*"	"KOS_4h_peak_629"	50	"."	4.23334	9.6696	5.0027	20	"Intron (ENST00000456609/ENSG00000173838, intron 2 of 10)"	17	62789109	62791765	2657	1	"ENST00000658616"	4342	""
"1442"	"ENSG00000287457"	"17"	62794178	62794233	56	"*"	"KOS_4h_peak_630"	105	"."	9.20167	15.72567	10.57135	30	"Intron (ENST00000456609/ENSG00000173838, intron 2 of 10)"	17	62789109	62791765	2657	1	"ENST00000658616"	5069	""
"1443"	"ENSG00000287528"	"10"	35640447	35640669	223	"*"	"KOS_4h_peak_160"	69	"."	6.85495	11.86177	6.98135	126	"Promoter (<=1kb)"	10	35641097	35647826	6730	1	"ENST00000668682"	-428	""
"1444"	"ENSG00000287528"	"10"	35640213	35640378	166	"*"	"KOS_4h_peak_159"	41	"."	5.56964	8.70312	4.11695	95	"Promoter (<=1kb)"	10	35641097	35647826	6730	1	"ENST00000668682"	-719	""
"1445"	"ENSG00000287528"	"10"	35640878	35641023	146	"*"	"KOS_4h_peak_161"	46	"."	5.33134	9.31535	4.67549	68	"Promoter (<=1kb)"	10	35641097	35647826	6730	1	"ENST00000668682"	-74	""
"1446"	"ENSG00000287677"	"8"	141658238	141658409	172	"*"	"KOS_4h_peak_1401"	77	"."	8.07751	12.63934	7.70303	29	"Intron (ENST00000673717/ENSG00000287677, intron 6 of 8)"	8	141582151	141584928	2778	1	"ENST00000673629"	76087	""
"1447"	"ENSG00000287742"	"2"	127408277	127408328	52	"*"	"KOS_4h_peak_875"	24	"."	4.71278	6.75286	2.42901	35	"Promoter (<=1kb)"	2	127406731	127408221	1491	2	"ENST00000657275"	-56	""
"1448"	"ENSG00000287792"	"12"	131395715	131395767	53	"*"	"KOS_4h_peak_334"	112	"."	9.59785	16.40653	11.21421	19	"Distal Intergenic"	12	131350844	131371721	20878	2	"ENST00000659569"	-23994	""
"1449"	"ENSG00000287823"	"6"	170065529	170065586	58	"*"	"KOS_4h_peak_1283"	29	"."	5.39879	7.4023	2.9958	40	"Distal Intergenic"	6	170088022	170097234	9213	1	"ENST00000654612"	-22436	""
"1450"	"ENSG00000287971"	"2"	242047337	242047430	94	"*"	"KOS_4h_peak_923"	79	"."	7.28338	12.96905	7.99772	53	"Intron (ENST00000415434/ENSG00000233806, intron 3 of 3)"	2	242037716	242041501	3786	2	"ENST00000664151"	-5836	""
"1451"	"ENSG00000287971"	"2"	242046727	242046865	139	"*"	"KOS_4h_peak_921"	117	"."	10.07337	16.97482	11.74771	37	"Intron (ENST00000415434/ENSG00000233806, intron 3 of 3)"	2	242037716	242041501	3786	2	"ENST00000664151"	-5226	""
"1452"	"ENSG00000287971"	"2"	242047092	242047143	52	"*"	"KOS_4h_peak_922"	89	"."	8.73026	14.02941	8.99566	23	"Intron (ENST00000415434/ENSG00000233806, intron 3 of 3)"	2	242037716	242041501	3786	2	"ENST00000664151"	-5591	""
"1453"	"ENSG00000288093"	"1"	161399689	161399741	53	"*"	"KOS_4h_peak_112"	45	"."	4.90709	9.22813	4.59797	41	"Promoter (<=1kb)"	1	161399998	161401868	1871	1	"ENST00000667751"	-257	""
"1454"	"ENSG00000288208"	"1"	45491048	45491109	62	"*"	"KOS_4h_peak_61"	24	"."	4.71278	6.75286	2.42901	3	"Promoter (<=1kb)"	1	45329262	45491155	161894	2	"ENST00000671898"	46	""
"1455"	"ENSG00000288820"	"14"	24195910	24195992	83	"*"	"KOS_4h_peak_376"	54	"."	5.85158	10.20138	5.47055	42	"Promoter (<=1kb)"	14	24195709	24196391	683	1	"ENST00000686300"	201	""
"1456"	"ENSG00000288825"	"1"	149842276	149842710	435	"*"	"KOS_4h_peak_102"	46	"."	5.33134	9.31535	4.67549	163	"Promoter (<=1kb)"	1	149842218	149842750	533	2	"ENST00000369159"	40	"H2AC18"
"1457"	"ENSG00000288859"	"1"	149851008	149851176	169	"*"	"KOS_4h_peak_103"	72	"."	7.00714	12.11034	7.21495	142	"Promoter (<=1kb)"	1	149851061	149851594	534	1	"ENST00000607355"	0	"H2AC19"
"1458"	"ENSG00000288859"	"1"	149851339	149851398	60	"*"	"KOS_4h_peak_104"	101	"."	8.14025	15.25614	10.12394	29	"Promoter (<=1kb)"	1	149851061	149851594	534	1	"ENST00000607355"	278	"H2AC19"
"1459"	"ENSG00000288893"	"10"	35667407	35667607	201	"*"	"KOS_4h_peak_164"	133	"."	7.63325	18.66719	13.34478	30	"Distal Intergenic"	10	35643844	35644618	775	2	"ENST00000684845"	-22789	""
"1460"	"ENSG00000288893"	"10"	35667681	35667753	73	"*"	"KOS_4h_peak_165"	81	"."	7.8871	13.15612	8.17825	24	"Distal Intergenic"	10	35643844	35644618	775	2	"ENST00000684845"	-23063	""
"1461"	"ENSG00000288893"	"10"	35667147	35667353	207	"*"	"KOS_4h_peak_163"	128	"."	6.92009	18.12921	12.83316	28	"Distal Intergenic"	10	35643844	35644618	775	2	"ENST00000684845"	-22529	""
"1462"	"ENSG00000289000"	"9"	131373402	131373499	98	"*"	"KOS_4h_peak_1451"	17	"."	3.9985	5.86251	1.70983	50	"Promoter (<=1kb)"	9	131373054	131373420	367	2	"ENST00000689558"	0	""
"1463"	"ENSG00000289055"	"1"	244012371	244012466	96	"*"	"KOS_4h_peak_144"	29	"."	5.39879	7.4023	2.9958	22	"Intron (ENST00000440494/ENSG00000226828, intron 6 of 11)"	1	244047342	244048245	904	2	"ENST00000691433"	35779	""
"1464"	"ENSG00000289154"	"12"	54279606	54279700	95	"*"	"KOS_4h_peak_301"	32	"."	5.14121	7.7109	3.24218	30	"Promoter (<=1kb)"	12	54278612	54279698	1087	2	"ENST00000692885"	0	""
"1465"	"ENSG00000289222"	"16"	2905304	2905376	73	"*"	"KOS_4h_peak_455"	74	"."	7.63998	12.3921	7.46935	35	"Promoter (<=1kb)"	16	2903540	2905402	1863	2	"ENST00000692441"	26	""
"1466"	"ENSG00000289256"	"6"	111873660	111873752	93	"*"	"KOS_4h_peak_1262"	20	"."	4.73226	6.31459	2.06571	42	"Promoter (<=1kb)"	6	111873617	111874132	516	1	"ENST00000702078"	43	""
"1467"	"ENSG00000289293"	"17"	62065574	62065701	128	"*"	"KOS_4h_peak_626"	72	"."	6.33097	12.18444	7.2774	109	"Promoter (<=1kb)"	17	62065498	62065955	458	2	"ENST00000688399"	254	""
"1468"	"ENSG00000289378"	"19"	33177015	33177180	166	"*"	"KOS_4h_peak_764"	112	"."	8.56868	16.43345	11.22945	74	"Promoter (<=1kb)"	19	33175824	33176926	1103	2	"ENST00000692499"	-89	""
"1469"	"ENSG00000289428"	"19"	44141328	44141522	195	"*"	"KOS_4h_peak_777"	112	"."	9.13144	16.43376	11.22945	82	"Promoter (<=1kb)"	19	44140615	44141509	895	2	"ENST00000685299"	0	""
"1470"	"ENSG00000289486"	"11"	64185531	64185660	130	"*"	"KOS_4h_peak_236"	42	"."	5.6933	8.90153	4.2963	90	"Promoter (<=1kb)"	11	64184892	64185716	825	2	"ENST00000686810"	56	NA
"1471"	"ENSG00000289878"	"13"	94549336	94549439	104	"*"	"KOS_4h_peak_354"	22	"."	4.54146	6.48224	2.21817	45	"Promoter (<=1kb)"	13	94548739	94549335	597	2	"ENST00000701323"	-1	""
"1472"	"ENSG00000289878"	"13"	94549496	94549548	53	"*"	"KOS_4h_peak_355"	31	"."	5.02629	7.52772	3.10331	44	"Promoter (<=1kb)"	13	94548739	94549335	597	2	"ENST00000701323"	-161	""
"1473"	"ENSG00000289878"	"13"	94549676	94549761	86	"*"	"KOS_4h_peak_356"	64	"."	6.51249	11.30013	6.46975	13	"Promoter (<=1kb)"	13	94548739	94549335	597	2	"ENST00000701323"	-341	""
"1474"	"ENSG00000290110"	"2"	85328053	85328126	74	"*"	"KOS_4h_peak_848"	37	"."	5.50628	8.2919	3.77474	28	"Promoter (<=1kb)"	2	85328084	85328814	731	1	"ENST00000703002"	0	""
