"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"annotation_short_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"	"annotation_short_4h"
"1942"	"ENSG00000263465"	"11"	95066983	95067257	275	"*"	"KOS_2h_peak_3006"	108	"."	5.95776	14.31069	10.80486	190	"Promoter (<=1kb)"	11	95066919	95071225	4307	1	"ENST00000587424"	64	"SRSF8"	"Promoter (<=1kb)"	"11"	95067456	95067628	173	"*"	"KOS_4h_peak_262"	23	"."	4.33171	6.68058	2.38836	46	"Promoter (<=1kb)"	11	95068058	95069088	1031	1	"ENST00000638426"	-430	"SRSF8"	"Promoter (<=1kb)"
"1943"	"ENSG00000263465"	"11"	95067315	95068020	706	"*"	"KOS_2h_peak_3007"	320	"."	11.38676	36.17612	32.07017	233	"Promoter (<=1kb)"	11	95068058	95069088	1031	1	"ENST00000638426"	-38	"SRSF8"	"Promoter (<=1kb)"	"11"	95067456	95067628	173	"*"	"KOS_4h_peak_262"	23	"."	4.33171	6.68058	2.38836	46	"Promoter (<=1kb)"	11	95068058	95069088	1031	1	"ENST00000638426"	-430	"SRSF8"	"Promoter (<=1kb)"
"1944"	"ENSG00000264343"	"1"	146229151	146229283	133	"*"	"KOS_2h_peak_984"	72	"."	3.61313	10.56115	7.26335	86	"Promoter (<=1kb)"	1	146156098	146229041	72944	2	"ENST00000689750"	-110	"NOTCH2NLA"	"Promoter (<=1kb)"	"1"	146229196	146229253	58	"*"	"KOS_4h_peak_89"	83	"."	7.22456	13.29351	8.30197	24	"Promoter (<=1kb)"	1	146156098	146229041	72944	2	"ENST00000689750"	-155	"NOTCH2NLA"	"Promoter (<=1kb)"
"1945"	"ENSG00000264343"	"1"	146229350	146229468	119	"*"	"KOS_2h_peak_985"	92	"."	3.6963	12.62567	9.20533	67	"Promoter (<=1kb)"	1	146156098	146229041	72944	2	"ENST00000689750"	-309	"NOTCH2NLA"	"Promoter (<=1kb)"	"1"	146229196	146229253	58	"*"	"KOS_4h_peak_89"	83	"."	7.22456	13.29351	8.30197	24	"Promoter (<=1kb)"	1	146156098	146229041	72944	2	"ENST00000689750"	-155	"NOTCH2NLA"	"Promoter (<=1kb)"
"1946"	"ENSG00000264522"	"1"	150010405	150010955	551	"*"	"KOS_2h_peak_1060"	606	"."	17.61592	65.76649	60.67074	329	"Promoter (<=1kb)"	1	149937812	150010726	72915	2	"ENST00000581312"	0	"OTUD7B"	"Promoter (<=1kb)"	"1"	150010696	150010761	66	"*"	"KOS_4h_peak_107"	50	"."	5.99808	9.72704	5.04225	51	"Promoter (<=1kb)"	1	149937812	150010726	72915	2	"ENST00000581312"	0	"OTUD7B"	"Promoter (<=1kb)"
"1947"	"ENSG00000264940"	"17"	19190091	19190713	623	"*"	"KOS_2h_peak_6533"	957	"."	9.31523	101.72502	95.72659	161	"Promoter (<=1kb)"	17	19189665	19190245	581	2	"ENST00000580533"	0	"SNORD3C"	"Promoter (<=1kb)"	"17"	19190154	19190380	227	"*"	"KOS_4h_peak_573"	138	"."	4.73953	19.20671	13.85144	61	"Promoter (<=1kb)"	17	19189665	19190245	581	2	"ENST00000580533"	0	"SNORD3C"	"Promoter (<=1kb)"
"1948"	"ENSG00000265134"	"19"	47226123	47226735	613	"*"	"KOS_2h_peak_8494"	438	"."	11.48502	48.1502	43.88371	197	"Promoter (<=1kb)"	19	47226942	47227021	80	1	"ENST00000577414"	-207	"MIR3190"	"Promoter (<=1kb)"	"19"	47226273	47226393	121	"*"	"KOS_4h_peak_786"	59	"."	6.16437	10.7244	5.95907	39	"Promoter (<=1kb)"	19	47226942	47227021	80	1	"ENST00000577414"	-549	"MIR3190"	"Promoter (<=1kb)"
"1949"	"ENSG00000265692"	"17"	82292533	82293136	604	"*"	"KOS_2h_peak_7364"	229	"."	8.32533	26.84022	22.91419	415	"Promoter (<=1kb)"	17	82290046	82292814	2769	2	"ENST00000581489"	0	"LINC01970"	"Promoter (<=1kb)"	"17"	82292916	82293007	92	"*"	"KOS_4h_peak_681"	70	"."	7.10915	11.88788	7.00247	51	"Promoter (<=1kb)"	17	82290046	82292814	2769	2	"ENST00000581489"	-102	"LINC01970"	"Promoter (<=1kb)"
"1950"	"ENSG00000266028"	"1"	206203501	206203867	367	"*"	"KOS_2h_peak_1419"	367	"."	10.96507	40.96997	36.79813	262	"Promoter (<=1kb)"	1	206203541	206464436	260896	1	"ENST00000573034"	0	"SRGAP2"	"Promoter (<=1kb)"	"1"	206203731	206203787	57	"*"	"KOS_4h_peak_130"	90	"."	7.71181	14.10095	9.05311	21	"Promoter (<=1kb)"	1	206203888	206208229	4342	1	"ENST00000624686"	-101	"SRGAP2"	"Promoter (<=1kb)"
"1951"	"ENSG00000266094"	"1"	206507404	206508035	632	"*"	"KOS_2h_peak_1422"	682	"."	20.97016	73.50163	68.21704	176	"Promoter (<=1kb)"	1	206507531	206589448	81918	1	"ENST00000579436"	0	"RASSF5"	"Promoter (<=1kb)"	"1"	206507567	206507652	86	"*"	"KOS_4h_peak_131"	24	"."	4.71278	6.75286	2.42901	24	"Promoter (<=1kb)"	1	206507595	206589274	81680	1	"ENST00000581503"	0	"RASSF5"	"Promoter (<=1kb)"
"1952"	"ENSG00000266677"	"17"	18183859	18185059	1201	"*"	"KOS_2h_peak_6508"	569	"."	18.50308	61.83161	56.95716	684	"Promoter (<=1kb)"	17	18172625	18184667	12043	2	"ENST00000577847"	0	""	"Promoter (<=1kb)"	"17"	18184813	18184924	112	"*"	"KOS_4h_peak_571"	59	"."	6.42651	10.78055	5.99391	106	"Promoter (<=1kb)"	17	18176565	18184753	8189	2	"ENST00000583062"	-60	""	"Promoter (<=1kb)"
"1953"	"ENSG00000266677"	"17"	18183859	18185059	1201	"*"	"KOS_2h_peak_6508"	569	"."	18.50308	61.83161	56.95716	684	"Promoter (<=1kb)"	17	18172625	18184667	12043	2	"ENST00000577847"	0	""	"Promoter (<=1kb)"	"17"	18184438	18184548	111	"*"	"KOS_4h_peak_570"	57	"."	6.28287	10.54666	5.78992	46	"Promoter (<=1kb)"	17	18172625	18184667	12043	2	"ENST00000577847"	119	""	"Promoter (<=1kb)"
"1954"	"ENSG00000267040"	"18"	57630094	57630642	549	"*"	"KOS_2h_peak_7581"	318	"."	11.56866	35.9162	31.81609	342	"Promoter (<=1kb)"	18	57630280	57631787	1508	1	"ENST00000689794"	0	"ATP8B1-AS1"	"Promoter (<=1kb)"	"18"	57630365	57630444	80	"*"	"KOS_4h_peak_712"	42	"."	5.88067	8.88893	4.28573	50	"Promoter (<=1kb)"	18	57630350	57669296	38947	1	"ENST00000592201"	15	"ATP8B1-AS1"	"Promoter (<=1kb)"
"1955"	"ENSG00000267080"	"17"	44186520	44186814	295	"*"	"KOS_2h_peak_6810"	673	"."	18.84442	72.56858	67.30762	144	"Promoter (<=1kb)"	17	44175968	44186707	10740	2	"ENST00000588785"	0	"ASB16-AS1"	"Promoter (<=1kb)"	"17"	44186634	44186742	109	"*"	"KOS_4h_peak_597"	112	"."	8.56868	16.43345	11.22945	43	"Promoter (<=1kb)"	17	44175968	44186707	10740	2	"ENST00000588785"	0	"ASB16-AS1"	"Promoter (<=1kb)"
"1956"	"ENSG00000267169"	"19"	14137642	14137790	149	"*"	"KOS_2h_peak_8059"	71	"."	5.55093	10.41227	7.11856	60	"Promoter (<=1kb)"	19	14137188	14155801	18614	1	"ENST00000588658"	454	"ADGRL1-AS1"	"Promoter (<=1kb)"	"19"	14136899	14136993	95	"*"	"KOS_4h_peak_753"	42	"."	5.6933	8.90153	4.2963	68	"Promoter (<=1kb)"	19	14137146	14171264	34119	1	"ENST00000588387"	-153	"ADGRL1-AS1"	"Promoter (<=1kb)"
"1957"	"ENSG00000267169"	"19"	14136772	14137146	375	"*"	"KOS_2h_peak_8058"	276	"."	8.75049	31.71381	27.68724	177	"Promoter (<=1kb)"	19	14137146	14171264	34119	1	"ENST00000588387"	0	"ADGRL1-AS1"	"Promoter (<=1kb)"	"19"	14136899	14136993	95	"*"	"KOS_4h_peak_753"	42	"."	5.6933	8.90153	4.2963	68	"Promoter (<=1kb)"	19	14137146	14171264	34119	1	"ENST00000588387"	-153	"ADGRL1-AS1"	"Promoter (<=1kb)"
"1958"	"ENSG00000270647"	"17"	35809425	35810112	688	"*"	"KOS_2h_peak_6648"	340	"."	8.51072	38.1422	34.00954	108	"Promoter (<=1kb)"	17	35809482	35811584	2103	1	"ENST00000604434"	0	"TAF15"	"Promoter (<=1kb)"	"17"	35809489	35809583	95	"*"	"KOS_4h_peak_579"	50	"."	5.99808	9.72704	5.04225	41	"Promoter (<=1kb)"	17	35809489	35847234	37746	1	"ENST00000604841"	0	"TAF15"	"Promoter (<=1kb)"
"1959"	"ENSG00000270882"	"1"	149832544	149833578	1035	"*"	"KOS_2h_peak_1044"	555	"."	9.42752	60.32314	55.56035	162	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"	"Promoter (<=1kb)"	"1"	149832122	149832193	72	"*"	"KOS_4h_peak_95"	26	"."	4.52481	7.00288	2.65053	69	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-464	"H4C14"	"Promoter (<=1kb)"
"1960"	"ENSG00000270882"	"1"	149832544	149833578	1035	"*"	"KOS_2h_peak_1044"	555	"."	9.42752	60.32314	55.56035	162	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"	"Promoter (<=1kb)"	"1"	149832625	149832847	223	"*"	"KOS_4h_peak_97"	78	"."	5.99755	12.77962	7.83361	87	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"	"Promoter (<=1kb)"
"1961"	"ENSG00000270882"	"1"	149832544	149833578	1035	"*"	"KOS_2h_peak_1044"	555	"."	9.42752	60.32314	55.56035	162	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"	"Promoter (<=1kb)"	"1"	149832920	149832979	60	"*"	"KOS_4h_peak_98"	44	"."	5.19284	9.07529	4.45852	37	"Promoter (<=1kb)"	1	149832678	149839767	7090	1	"ENST00000613412"	242	"H4C14"	"Promoter (<=1kb)"
"1962"	"ENSG00000270882"	"1"	149832544	149833578	1035	"*"	"KOS_2h_peak_1044"	555	"."	9.42752	60.32314	55.56035	162	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"	"Promoter (<=1kb)"	"1"	149832249	149832340	92	"*"	"KOS_4h_peak_96"	45	"."	4.90709	9.22813	4.59797	27	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-317	"H4C14"	"Promoter (<=1kb)"
"1963"	"ENSG00000270882"	"1"	149832070	149832477	408	"*"	"KOS_2h_peak_1043"	395	"."	10.13614	43.72581	39.52107	206	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-180	"H4C14"	"Promoter (<=1kb)"	"1"	149832122	149832193	72	"*"	"KOS_4h_peak_95"	26	"."	4.52481	7.00288	2.65053	69	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-464	"H4C14"	"Promoter (<=1kb)"
"1964"	"ENSG00000270882"	"1"	149832070	149832477	408	"*"	"KOS_2h_peak_1043"	395	"."	10.13614	43.72581	39.52107	206	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-180	"H4C14"	"Promoter (<=1kb)"	"1"	149832625	149832847	223	"*"	"KOS_4h_peak_97"	78	"."	5.99755	12.77962	7.83361	87	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	0	"H4C14"	"Promoter (<=1kb)"
"1965"	"ENSG00000270882"	"1"	149832070	149832477	408	"*"	"KOS_2h_peak_1043"	395	"."	10.13614	43.72581	39.52107	206	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-180	"H4C14"	"Promoter (<=1kb)"	"1"	149832920	149832979	60	"*"	"KOS_4h_peak_98"	44	"."	5.19284	9.07529	4.45852	37	"Promoter (<=1kb)"	1	149832678	149839767	7090	1	"ENST00000613412"	242	"H4C14"	"Promoter (<=1kb)"
"1966"	"ENSG00000270882"	"1"	149832070	149832477	408	"*"	"KOS_2h_peak_1043"	395	"."	10.13614	43.72581	39.52107	206	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-180	"H4C14"	"Promoter (<=1kb)"	"1"	149832249	149832340	92	"*"	"KOS_4h_peak_96"	45	"."	4.90709	9.22813	4.59797	27	"Promoter (<=1kb)"	1	149832657	149833052	396	1	"ENST00000578186"	-317	"H4C14"	"Promoter (<=1kb)"
"1967"	"ENSG00000272086"	"5"	32173753	32174147	395	"*"	"KOS_2h_peak_12469"	286	"."	11.24112	32.6763	28.63136	181	"Promoter (<=1kb)"	5	32173960	32175273	1314	1	"ENST00000606994"	0	"GOLPH3-DT"	"Promoter (<=1kb)"	"5"	32173893	32173959	67	"*"	"KOS_4h_peak_1148"	75	"."	7.47795	12.48696	7.55991	37	"Promoter (<=1kb)"	5	32173960	32175273	1314	1	"ENST00000606994"	-1	"GOLPH3-DT"	"Promoter (<=1kb)"
"1968"	"ENSG00000272325"	"6"	34392378	34392875	498	"*"	"KOS_2h_peak_13600"	203	"."	9.10606	24.21786	20.35868	236	"Promoter (<=1kb)"	6	34279679	34392669	112991	2	"ENST00000607016"	0	"NUDT3"	"Promoter (<=1kb)"	"6"	34392422	34392545	124	"*"	"KOS_4h_peak_1243"	44	"."	5.98236	9.05179	4.43532	104	"Promoter (<=1kb)"	6	34279679	34392669	112991	2	"ENST00000607016"	124	"NUDT3"	"Promoter (<=1kb)"
"1969"	"ENSG00000272391"	"7"	75443153	75443374	222	"*"	"KOS_2h_peak_14555"	111	"."	7.79769	14.68727	11.16646	126	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	-434	"POM121C"	"Promoter (<=1kb)"	"7"	75442899	75442983	85	"*"	"KOS_4h_peak_1323"	38	"."	4.63447	8.39522	3.87229	47	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	-180	"POM121C"	"Promoter (<=1kb)"
"1970"	"ENSG00000272391"	"7"	75442250	75443030	781	"*"	"KOS_2h_peak_14554"	286	"."	10.08237	32.66994	28.62546	664	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	0	"POM121C"	"Promoter (<=1kb)"	"7"	75442899	75442983	85	"*"	"KOS_4h_peak_1323"	38	"."	4.63447	8.39522	3.87229	47	"Promoter (<=1kb)"	7	75418796	75442719	23924	2	"ENST00000607367"	-180	"POM121C"	"Promoter (<=1kb)"
"1971"	"ENSG00000273015"	"12"	45726726	45727305	580	"*"	"KOS_2h_peak_3385"	354	"."	12.35744	39.56302	35.41032	239	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	555	"LINC00938"	"Promoter (<=1kb)"	"12"	45726950	45727019	70	"*"	"KOS_4h_peak_295"	24	"."	4.71278	6.75286	2.42901	37	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	841	"LINC00938"	"Promoter (<=1kb)"
"1972"	"ENSG00000273015"	"12"	45727384	45727797	414	"*"	"KOS_2h_peak_3386"	201	"."	6.41792	24.01336	20.16164	214	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	63	"LINC00938"	"Promoter (<=1kb)"	"12"	45726950	45727019	70	"*"	"KOS_4h_peak_295"	24	"."	4.71278	6.75286	2.42901	37	"Promoter (<=1kb)"	12	45718046	45727860	9815	2	"ENST00000609803"	841	"LINC00938"	"Promoter (<=1kb)"
"1973"	"ENSG00000273542"	"6"	27830855	27831691	837	"*"	"KOS_2h_peak_13437"	1179	"."	28.22782	124.58895	117.93974	582	"Promoter (<=1kb)"	6	27831174	27831560	387	2	"ENST00000611927"	0	"H4C12"	"Promoter (<=1kb)"	"6"	27831249	27831528	280	"*"	"KOS_4h_peak_1226"	84	"."	5.76674	13.50177	8.49688	176	"Promoter (<=1kb)"	6	27831174	27831560	387	2	"ENST00000611927"	32	"H4C12"	"Promoter (<=1kb)"
"1974"	"ENSG00000273582"	"16"	29227337	29227471	135	"*"	"KOS_2h_peak_5727"	52	"."	5.21993	8.45801	5.29754	49	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-989	""	"Promoter (<=1kb)"	"16"	29226989	29227049	61	"*"	"KOS_4h_peak_482"	122	"."	9.99612	17.46454	12.21472	21	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-641	""	"Promoter (<=1kb)"
"1975"	"ENSG00000273582"	"16"	29226857	29227105	249	"*"	"KOS_2h_peak_5726"	357	"."	13.56893	39.94246	35.78317	138	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-509	""	"Promoter (<=1kb)"	"16"	29226989	29227049	61	"*"	"KOS_4h_peak_482"	122	"."	9.99612	17.46454	12.21472	21	"Promoter (<=1kb)"	16	29225594	29226348	755	2	"ENST00000620963"	-641	""	"Promoter (<=1kb)"
"1976"	"ENSG00000274585"	"17"	43234374	43234512	139	"*"	"KOS_2h_peak_6780"	335	"."	6.0743	37.66766	33.54016	83	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-397	"RNU2-1"	"Promoter (<=1kb)"	"17"	43234437	43234522	86	"*"	"KOS_4h_peak_592"	84	"."	3.64677	13.42356	8.42689	49	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-460	"RNU2-1"	"Promoter (<=1kb)"
"1977"	"ENSG00000274585"	"17"	43234084	43234268	185	"*"	"KOS_2h_peak_6779"	279	"."	4.43724	32.02757	27.99721	95	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-107	"RNU2-1"	"Promoter (<=1kb)"	"17"	43234437	43234522	86	"*"	"KOS_4h_peak_592"	84	"."	3.64677	13.42356	8.42689	49	"Promoter (<=1kb)"	17	43233787	43233977	191	2	"ENST00000618664"	-460	"RNU2-1"	"Promoter (<=1kb)"
"1978"	"ENSG00000274848"	"16"	30814322	30814840	519	"*"	"KOS_2h_peak_5785"	180	"."	6.92747	21.84516	18.05655	97	"Promoter (1-2kb)"	16	30816030	30816302	273	1	"ENST00000612622"	-1190	"Metazoa_SRP"	"Promoter (1-2kb)"	"16"	30814394	30814497	104	"*"	"KOS_4h_peak_491"	49	"."	6.30968	9.5794	4.92069	20	"Promoter (1-2kb)"	16	30816030	30816302	273	1	"ENST00000612622"	-1533	"Metazoa_SRP"	"Promoter (1-2kb)"
"1979"	"ENSG00000274917"	"GL000220.1"	110039	110356	318	"*"	"KOS_2h_peak_16348"	68	"."	1.93303	10.11674	6.84455	163	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1669	"RNA5-8SN5"	"Promoter (1-2kb)"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"	"Promoter (1-2kb)"
"1980"	"ENSG00000274917"	"GL000220.1"	110483	111010	528	"*"	"KOS_2h_peak_16349"	315	"."	2.57851	35.67575	31.58053	363	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1015	"RNA5-8SN5"	"Promoter (1-2kb)"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"	"Promoter (1-2kb)"
"1981"	"ENSG00000274917"	"GL000220.1"	112445	112781	337	"*"	"KOS_2h_peak_16350"	127	"."	2.24682	16.35892	12.76261	225	"Promoter (<=1kb)"	34	112025	112177	153	1	"ENST00000611446"	420	"RNA5-8SN5"	"Promoter (<=1kb)"	"GL000220.1"	110793	110853	61	"*"	"KOS_4h_peak_1476"	43	"."	1.90978	8.90777	4.30239	50	"Promoter (1-2kb)"	34	112025	112177	153	1	"ENST00000611446"	-1172	"RNA5-8SN5"	"Promoter (1-2kb)"
"1982"	"ENSG00000275131"	"1"	120557777	120557969	193	"*"	"KOS_2h_peak_916"	29	"."	3.86725	5.88919	2.94306	153	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	174	"PDE4DIPP2"	"Promoter (<=1kb)"	"1"	120558962	120559082	121	"*"	"KOS_4h_peak_82"	45	"."	6.08763	9.22084	4.59327	37	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-819	"PDE4DIPP2"	"Promoter (<=1kb)"
"1983"	"ENSG00000275131"	"1"	120558872	120559103	232	"*"	"KOS_2h_peak_918"	128	"."	4.8258	16.48638	12.88634	98	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-729	"PDE4DIPP2"	"Promoter (<=1kb)"	"1"	120558962	120559082	121	"*"	"KOS_4h_peak_82"	45	"."	6.08763	9.22084	4.59327	37	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-819	"PDE4DIPP2"	"Promoter (<=1kb)"
"1984"	"ENSG00000275131"	"1"	120558466	120558688	223	"*"	"KOS_2h_peak_917"	14	"."	2.37303	4.13924	1.41873	0	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-323	"PDE4DIPP2"	"Promoter (<=1kb)"	"1"	120558962	120559082	121	"*"	"KOS_4h_peak_82"	45	"."	6.08763	9.22084	4.59327	37	"Promoter (<=1kb)"	1	120489860	120558143	68284	2	"ENST00000715505"	-819	"PDE4DIPP2"	"Promoter (<=1kb)"
"1985"	"ENSG00000275198"	"14"	90383963	90384132	170	"*"	"KOS_2h_peak_4689"	53	"."	4.5547	8.55375	5.38633	82	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	598	"LINC02960"	"Promoter (<=1kb)"	"14"	90383435	90383536	102	"*"	"KOS_4h_peak_396"	37	"."	5.68028	8.28611	3.77128	73	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	70	"LINC02960"	"Promoter (<=1kb)"
"1986"	"ENSG00000275198"	"14"	90383963	90384132	170	"*"	"KOS_2h_peak_4689"	53	"."	4.5547	8.55375	5.38633	82	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	598	"LINC02960"	"Promoter (<=1kb)"	"14"	90383235	90383308	74	"*"	"KOS_4h_peak_395"	54	"."	6.48089	10.16573	5.43914	39	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	-57	"LINC02960"	"Promoter (<=1kb)"
"1987"	"ENSG00000275198"	"14"	90382807	90383800	994	"*"	"KOS_2h_peak_4688"	564	"."	17.42374	61.29733	56.46392	412	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	0	"LINC02960"	"Promoter (<=1kb)"	"14"	90383435	90383536	102	"*"	"KOS_4h_peak_396"	37	"."	5.68028	8.28611	3.77128	73	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	70	"LINC02960"	"Promoter (<=1kb)"
"1988"	"ENSG00000275198"	"14"	90382807	90383800	994	"*"	"KOS_2h_peak_4688"	564	"."	17.42374	61.29733	56.46392	412	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	0	"LINC02960"	"Promoter (<=1kb)"	"14"	90383235	90383308	74	"*"	"KOS_4h_peak_395"	54	"."	6.48089	10.16573	5.43914	39	"Promoter (<=1kb)"	14	90383365	90387973	4609	1	"ENST00000615251"	-57	"LINC02960"	"Promoter (<=1kb)"
"1989"	"ENSG00000275630"	"14"	70821790	70822360	571	"*"	"KOS_2h_peak_4600"	516	"."	17.26954	56.16523	51.66993	313	"Promoter (<=1kb)"	14	70822004	70823984	1981	1	"ENST00000622856"	0	""	"Promoter (<=1kb)"	"14"	70822047	70822184	138	"*"	"KOS_4h_peak_389"	38	"."	4.99813	8.40895	3.87883	73	"Promoter (<=1kb)"	14	70822004	70823984	1981	1	"ENST00000622856"	43	""	"Promoter (<=1kb)"
"1990"	"ENSG00000275719"	"19"	46787417	46787975	559	"*"	"KOS_2h_peak_8479"	344	"."	11.89284	38.57198	34.43185	168	"Promoter (<=1kb)"	19	46787815	46789039	1225	1	"ENST00000612522"	0	""	"Promoter (<=1kb)"	"19"	46787603	46787677	75	"*"	"KOS_4h_peak_783"	17	"."	3.9985	5.86251	1.70983	25	"Promoter (<=1kb)"	19	46787815	46789039	1225	1	"ENST00000612522"	-138	""	"Promoter (<=1kb)"
"1991"	"ENSG00000276076"	"21"	6498589	6498754	166	"*"	"KOS_2h_peak_10278"	38	"."	4.31739	6.93407	3.89362	114	"Promoter (<=1kb)"	21	6499203	6564489	65287	1	"ENST00000619537"	-449	""	"Promoter (<=1kb)"	"21"	6499103	6499203	101	"*"	"KOS_4h_peak_953"	40	"."	5.99865	8.58091	4.0249	78	"Promoter (<=1kb)"	21	6499203	6564489	65287	1	"ENST00000619537"	0	""	"Promoter (<=1kb)"
"1992"	"ENSG00000276293"	"17"	38799206	38800080	875	"*"	"KOS_2h_peak_6687"	420	"."	14.58932	46.26106	42.02435	202	"Promoter (<=1kb)"	17	38765691	38799556	33866	2	"ENST00000619039"	0	"PIP4K2B"	"Promoter (<=1kb)"	"17"	38799374	38799460	87	"*"	"KOS_4h_peak_582"	46	"."	5.69843	9.24136	4.60994	38	"Promoter (<=1kb)"	17	38776604	38799522	22919	2	"ENST00000617781"	62	"PIP4K2B"	"Promoter (<=1kb)"
"1993"	"ENSG00000276312"	"KI270733.1"	169929	170073	145	"*"	"KOS_2h_peak_16407"	51	"."	1.84164	8.26177	5.11676	93	"Promoter (2-3kb)"	45	167218	167307	90	1	"ENST00000615130"	2711	""	"Promoter (2-3kb)"	"KI270733.1"	166643	166699	57	"*"	"KOS_4h_peak_1482"	80	"."	2.66523	12.99974	8.0283	39	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-519	""	"Promoter (<=1kb)"
"1994"	"ENSG00000276312"	"KI270733.1"	168830	169054	225	"*"	"KOS_2h_peak_16406"	72	"."	1.71512	10.5095	7.21355	95	"Promoter (1-2kb)"	45	167218	167307	90	1	"ENST00000615130"	1612	""	"Promoter (1-2kb)"	"KI270733.1"	166643	166699	57	"*"	"KOS_4h_peak_1482"	80	"."	2.66523	12.99974	8.0283	39	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-519	""	"Promoter (<=1kb)"
"1995"	"ENSG00000276312"	"KI270733.1"	168070	168294	225	"*"	"KOS_2h_peak_16405"	320	"."	2.97647	36.13977	32.03432	68	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	852	""	"Promoter (<=1kb)"	"KI270733.1"	166643	166699	57	"*"	"KOS_4h_peak_1482"	80	"."	2.66523	12.99974	8.0283	39	"Promoter (<=1kb)"	45	167218	167307	90	1	"ENST00000615130"	-519	""	"Promoter (<=1kb)"
